city,hotel_name,tier,hotel_id,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,nationality_known,is_asian_reviewer,is_solo,score_gap
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Turkey,Family,Family Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Russia,Family,Family Suite,1,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Israel,Couple,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,France,Couple,Riverfront One Bedroom Villa,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Switzerland,Family,Family Suite,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,7.0,Poland,Family,River-View Two Bedroom Villa,7,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,8.0,Luxembourg,Family,One-Bedroom Duplex Suite,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Germany,Couple,One Bedroom Villa with Two Queen Beds,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,France,Family,Family Suite,8,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,4.0,United Arab Emirates,Family,One Bedroom Villa with Two Queen Beds,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,8.0,Netherlands,Couple,One-Bedroom Suite,7,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Australia,Family,Family Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Saudi Arabia,Family,River-View Two Bedroom Villa,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Family,Family Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,Netherlands,Couple,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,7.0,France,Family,Family Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Italy,Couple,One-Bedroom Duplex Suite,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United States,Couple,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Solo traveler,One-Bedroom Duplex Suite,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,1,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Australia,Couple,One Bedroom Villa with Two Queen Beds,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,United Arab Emirates,Family,One Bedroom Villa,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Family,One-Bedroom Duplex Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,India,Family,One Bedroom Villa,1,4season_bali_atSayan_b,9.1,9.5,1,1.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,1.0,Russia,Family,One-Bedroom Duplex Suite,1,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Saudi Arabia,Family,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Couple,One-Bedroom Suite,1,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,Saudi Arabia,Couple,One Bedroom Villa,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Denmark,Solo traveler,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,1,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Turkey,Couple,One-Bedroom Duplex Suite,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Couple,One Bedroom Villa,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Group,Family Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Portugal,Family,One Bedroom Villa,7,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,8.0,Saudi Arabia,Family,One-Bedroom Duplex Suite,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,5.0,Saudi Arabia,Couple,One Bedroom Villa,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,United Arab Emirates,Couple,Riverfront One Bedroom Villa,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Hong Kong,Solo traveler,One-Bedroom Duplex Suite,3,4season_bali_atSayan_b,9.1,9.5,1,1.0,1,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Saudi Arabia,Group,One-Bedroom Duplex Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Saudi Arabia,Couple,One Bedroom Villa,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,Singapore,Family,Two-Bedroom Villa,5,4season_bali_atSayan_b,9.1,9.5,1,1.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Serbia,Family,Riverfront One Bedroom Villa,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,Qatar,Solo traveler,One Bedroom Villa,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,1,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Czech Republic,Couple,One Bedroom Villa with Two Queen Beds,1,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Kuwait,Family,Riverfront One Bedroom Villa,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Tunisia,Family,One-Bedroom Duplex Suite,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Saudi Arabia,Family,One Bedroom Villa,4,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,8.0,United Arab Emirates,Couple,One Bedroom Villa,6,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,9.0,Mexico,Family,One-Bedroom Duplex Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Qatar,Group,One-Bedroom Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Turkey,Couple,One Bedroom Villa,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,8.0,United States,Solo traveler,One Bedroom Villa,6,4season_bali_atSayan_b,9.1,9.5,1,0.0,1,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Qatar,Couple,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Family,Family Suite,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Saudi Arabia,Couple,One Bedroom Villa,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,United Arab Emirates,Couple,Riverfront One Bedroom Villa,1,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Russia,Couple,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Turkey,Couple,Riverfront One Bedroom Villa,5,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Turkey,Couple,One-Bedroom Duplex Suite,2,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Kuwait,Family,One Bedroom Villa,3,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,Four Seasons Resort Bali at Sayan,Luxury,4season_bali_atSayan,Booking.com,10.0,Tunisia,Couple,One-Bedroom Duplex Suite,1,4season_bali_atSayan_b,9.1,9.5,1,0.0,0,-0.40000000000000036
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,6.4,Australia,Family with teens,"St Regis Suite, 1 Bedroom Suite, 2 Double, Garden View",1,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.2,South Korea,Couple,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,3.6,Indonesia,Couple,"Ocean Suite, 1 Bedroom Suite, 1 King, Ocean view",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Australia,Couple,"Gardenia Villa, 1 Bedroom Villa, 1 King, Garden view, Private pool",1,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,6.0,Indonesia,Couple,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Australia,Solo traveler,"Ocean Suite, 1 Bedroom Suite, 1 King, Ocean view",3,st_regis_bali_resort_a,9.2,9.7,1,0.0,1,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.2,Singapore,Couple,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.2,Indonesia,Family with young children,"St Regis Pool Suite, 1 Bedroom Suite, 1 King, Garden View, Private Pool",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,8.8,South Korea,Family with young children,"1 Bedroom Villa, 1 King, Lagoon view, Lagoon access, Private pool",3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Taiwan,Family with teens,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Philippines,Family with young children,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,8.4,Japan,Couple,"Orchid Suite, 1 Bedroom Suite, 1 King, Garden view, Balcony",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,South Korea,Couple,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Saudi Arabia,Couple,"Ocean Suite, 1 Bedroom Suite, 1 King, Ocean view",2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.6,Indonesia,Couple,"Gardenia Villa, 1 Bedroom Villa, 1 King, Garden view, Private pool",3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,"Hong Kong SAR, China",Couple,"St Regis Pool Suite, 1 Bedroom Suite, 1 King, Garden View, Private Pool",2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,South Korea,Family with young children,"1 Bedroom Villa, 1 King, Lagoon view, Lagoon access, Private pool",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Canada,Business traveler,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,South Korea,Family with young children,"St Regis Suite, 1 Bedroom Suite, 2 Double, Garden View",3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Singapore,Family with young children,"St Regis Pool Suite, 1 Bedroom Suite, 1 King, Garden View, Private Pool",3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,United States,Couple,"1 Bedroom Villa, 1 King, Lagoon view, Lagoon access, Private pool",2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Taiwan,Group,"St Regis Pool Suite, 1 Bedroom Suite, 2 Double, Garden View, Private Pool",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,South Korea,Family with young children,"St Regis Pool Suite, 1 Bedroom Suite, 1 King, Garden View, Private Pool",3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Indonesia,Couple,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,8.8,Malaysia,Family with young children,"St Regis Suite, 1 Bedroom Suite, 2 Double, Garden View",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Singapore,Couple,"St Regis Suite, 1 Bedroom Suite, 2 Double, Garden View",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.6,Indonesia,Couple,"St Regis Pool Suite, 1 Bedroom Suite, 1 King, Garden View, Private Pool",1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Indonesia,Family with young children,"St Regis Suite, 1 Bedroom Suite, 2 Double, Garden View",2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Romania,Solo traveler,"St Regis Suite, 1 Bedroom Suite, 1 King, Garden view",10,st_regis_bali_resort_a,9.2,9.7,1,0.0,1,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,South Korea,Family with young children,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.6,"Hong Kong SAR, China",Business traveler,"St Regis Suite, 1 Bedroom Suite, 2 Double, Garden View",1,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Singapore,Solo traveler,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,1,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Indonesia,Family with young children,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,6.8,Indonesia,Family with young children,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.6,United States,Couple,Unknown,4,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,Indonesia,Family with young children,Unknown,4,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.3,Taiwan,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,8.3,Singapore,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,Malaysia,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Indonesia,Couple,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Switzerland,Family with teens,Unknown,5,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Singapore,Couple,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,United Kingdom,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,Malaysia,Couple,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,New Zealand,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,China,Couple,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Australia,Couple,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.3,United Kingdom,Couple,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.3,United Kingdom,Couple,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Singapore,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.3,Australia,Family with young children,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,Indonesia,Couple,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.3,Indonesia,Business traveler,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,China,Solo traveler,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,1,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,"Hong Kong SAR, China",Couple,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,8.3,Indonesia,Business traveler,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.7,"Hong Kong SAR, China",Couple,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.3,Taiwan,Couple,Unknown,3,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.0,Indonesia,Couple,Unknown,1,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,10.0,Singapore,Solo traveler,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,1,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,8.0,Indonesia,Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,1.0,0,-0.5
Bali,The St. Regis Bali Resort,Luxury,st_regis_bali_resort,Agoda,9.0,"Hong Kong SAR, China",Couple,Unknown,2,st_regis_bali_resort_a,9.2,9.7,1,0.0,0,-0.5
